datetime_of_operation,num_few_shot_nominal_imgs,image_path,image_name,classification_result,non_defect_prob,defect_prob,nominal_description,defective_description
2025-01-15T14:00:14.546438,72,microstructure_200.png,microstructure_200.png,Nominal,0.5,0.5,Image microstructure_235.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.567217,72,microstructure_284.png,microstructure_284.png,Nominal,0.502,0.498,Image microstructure_101.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_047.png: An microstructure image with a medium band structure.
2025-01-15T14:00:14.587900,72,microstructure_177.png,microstructure_177.png,Nominal,0.501,0.499,Image microstructure_257.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.608707,72,microstructure_296.png,microstructure_296.png,Defective,0.5,0.5,Image microstructure_121.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.629570,72,microstructure_167.png,microstructure_167.png,Nominal,0.5,0.5,Image microstructure_121.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.655798,72,microstructure_219.png,microstructure_219.png,Nominal,0.5,0.5,Image microstructure_122.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.683116,72,microstructure_289.png,microstructure_289.png,Nominal,0.501,0.499,Image microstructure_050.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.705427,72,microstructure_163.png,microstructure_163.png,Nominal,0.501,0.499,Image microstructure_257.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.726816,72,microstructure_110.png,microstructure_110.png,Defective,0.5,0.5,Image microstructure_121.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.748153,72,microstructure_209.png,microstructure_209.png,Nominal,0.501,0.499,Image microstructure_011.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_026.png: An microstructure image with a high band structure.
2025-01-15T14:00:14.769926,72,microstructure_118.png,microstructure_118.png,Nominal,0.501,0.499,Image microstructure_003.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.791852,72,microstructure_105.png,microstructure_105.png,Nominal,0.5,0.5,Image microstructure_121.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.813390,72,microstructure_021.png,microstructure_021.png,Defective,0.499,0.501,Image microstructure_165.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_026.png: An microstructure image with a high band structure.
2025-01-15T14:00:14.834341,72,microstructure_192.png,microstructure_192.png,Nominal,0.5,0.5,Image microstructure_235.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.855242,72,microstructure_058.png,microstructure_058.png,Nominal,0.5,0.5,Image microstructure_277.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.876081,72,microstructure_196.png,microstructure_196.png,Nominal,0.5,0.5,Image microstructure_154.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.896987,72,microstructure_005.png,microstructure_005.png,Nominal,0.501,0.499,Image microstructure_010.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_020.png: An microstructure image with a medium band structure.
2025-01-15T14:00:14.918123,72,microstructure_249.png,microstructure_249.png,Nominal,0.5,0.5,Image microstructure_098.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.939032,72,microstructure_222.png,microstructure_222.png,Nominal,0.501,0.499,Image microstructure_277.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_031.png: An microstructure image with a high band structure.
2025-01-15T14:00:14.959814,72,microstructure_067.png,microstructure_067.png,Nominal,0.5,0.5,Image microstructure_121.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:14.980691,72,microstructure_217.png,microstructure_217.png,Nominal,0.5,0.5,Image microstructure_191.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.003515,72,microstructure_130.png,microstructure_130.png,Nominal,0.501,0.499,Image microstructure_079.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.024894,72,microstructure_082.png,microstructure_082.png,Defective,0.5,0.5,Image microstructure_121.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.046567,72,microstructure_198.png,microstructure_198.png,Nominal,0.501,0.499,Image microstructure_098.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a high band structure.
2025-01-15T14:00:15.067593,72,microstructure_146.png,microstructure_146.png,Nominal,0.501,0.499,Image microstructure_165.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.088448,72,microstructure_206.png,microstructure_206.png,Nominal,0.5,0.5,Image microstructure_098.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.109282,72,microstructure_181.png,microstructure_181.png,Nominal,0.5,0.5,Image microstructure_277.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.130135,72,microstructure_108.png,microstructure_108.png,Nominal,0.501,0.499,Image microstructure_277.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.150892,72,microstructure_158.png,microstructure_158.png,Nominal,0.5,0.5,Image microstructure_122.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.171667,72,microstructure_029.png,microstructure_029.png,Nominal,0.501,0.499,Image microstructure_277.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.192522,72,microstructure_085.png,microstructure_085.png,Defective,0.5,0.5,Image microstructure_102.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_040.png: An microstructure image with a high band structure.
2025-01-15T14:00:15.214325,72,microstructure_218.png,microstructure_218.png,Defective,0.5,0.5,Image microstructure_063.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.235097,72,microstructure_269.png,microstructure_269.png,Nominal,0.501,0.499,Image microstructure_207.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_047.png: An microstructure image with a medium band structure.
2025-01-15T14:00:15.255969,72,microstructure_298.png,microstructure_298.png,Nominal,0.501,0.499,Image microstructure_235.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.276733,72,microstructure_268.png,microstructure_268.png,Nominal,0.5,0.5,Image microstructure_277.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_023.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.297777,72,microstructure_060.png,microstructure_060.png,Nominal,0.501,0.499,Image microstructure_098.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.318801,72,microstructure_061.png,microstructure_061.png,Nominal,0.5,0.5,Image microstructure_093.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_026.png: An microstructure image with a high band structure.
2025-01-15T14:00:15.340536,72,microstructure_119.png,microstructure_119.png,Nominal,0.501,0.499,Image microstructure_165.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.361719,72,microstructure_299.png,microstructure_299.png,Nominal,0.5,0.5,Image microstructure_098.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.382576,72,microstructure_035.png,microstructure_035.png,Nominal,0.501,0.499,Image microstructure_011.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_020.png: An microstructure image with a medium band structure.
2025-01-15T14:00:15.403362,72,microstructure_052.png,microstructure_052.png,Nominal,0.501,0.499,Image microstructure_116.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.424087,72,microstructure_095.png,microstructure_095.png,Nominal,0.5,0.5,Image microstructure_257.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.444998,72,microstructure_127.png,microstructure_127.png,Nominal,0.5,0.5,Image microstructure_098.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a high band structure.
2025-01-15T14:00:15.465688,72,microstructure_153.png,microstructure_153.png,Defective,0.5,0.5,Image microstructure_262.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.486375,72,microstructure_215.png,microstructure_215.png,Defective,0.5,0.5,Image microstructure_010.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.507124,72,microstructure_161.png,microstructure_161.png,Nominal,0.501,0.499,Image microstructure_069.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.527816,72,microstructure_037.png,microstructure_037.png,Nominal,0.501,0.499,Image microstructure_079.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.548559,72,microstructure_068.png,microstructure_068.png,Nominal,0.501,0.499,Image microstructure_036.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.570369,72,microstructure_100.png,microstructure_100.png,Defective,0.5,0.5,Image microstructure_038.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_031.png: An microstructure image with a high band structure.
2025-01-15T14:00:15.592651,72,microstructure_160.png,microstructure_160.png,Nominal,0.501,0.499,Image microstructure_098.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_020.png: An microstructure image with a medium band structure.
2025-01-15T14:00:15.614920,72,microstructure_087.png,microstructure_087.png,Nominal,0.5,0.5,Image microstructure_123.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_026.png: An microstructure image with a high band structure.
2025-01-15T14:00:15.637114,72,microstructure_086.png,microstructure_086.png,Nominal,0.5,0.5,Image microstructure_275.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.658834,72,microstructure_290.png,microstructure_290.png,Nominal,0.5,0.5,Image microstructure_098.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.680208,72,microstructure_183.png,microstructure_183.png,Nominal,0.5,0.5,Image microstructure_250.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.701769,72,microstructure_120.png,microstructure_120.png,Defective,0.5,0.5,Image microstructure_121.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_026.png: An microstructure image with a high band structure.
2025-01-15T14:00:15.723302,72,microstructure_044.png,microstructure_044.png,Defective,0.5,0.5,Image microstructure_089.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.744710,72,microstructure_176.png,microstructure_176.png,Nominal,0.5,0.5,Image microstructure_265.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.766602,72,microstructure_274.png,microstructure_274.png,Nominal,0.5,0.5,Image microstructure_011.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_026.png: An microstructure image with a high band structure.
2025-01-15T14:00:15.787984,72,microstructure_197.png,microstructure_197.png,Nominal,0.5,0.5,Image microstructure_260.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_047.png: An microstructure image with a medium band structure.
2025-01-15T14:00:15.809341,72,microstructure_034.png,microstructure_034.png,Nominal,0.5,0.5,Image microstructure_292.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.830677,72,microstructure_238.png,microstructure_238.png,Nominal,0.501,0.499,Image microstructure_089.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.852213,72,microstructure_053.png,microstructure_053.png,Nominal,0.5,0.5,Image microstructure_278.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.873609,72,microstructure_149.png,microstructure_149.png,Nominal,0.5,0.5,Image microstructure_038.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.896513,72,microstructure_212.png,microstructure_212.png,Nominal,0.5,0.5,Image microstructure_275.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_047.png: An microstructure image with a medium band structure.
2025-01-15T14:00:15.917970,72,microstructure_017.png,microstructure_017.png,Nominal,0.5,0.5,Image microstructure_093.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.939354,72,microstructure_026.png,microstructure_026.png,Defective,0.5,0.5,Image microstructure_117.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_023.png: An microstructure image with a low band structure.
2025-01-15T14:00:15.960629,72,microstructure_045.png,microstructure_045.png,Nominal,0.501,0.499,Image microstructure_074.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a high band structure.
2025-01-15T14:00:15.982061,72,microstructure_002.png,microstructure_002.png,Nominal,0.502,0.498,Image microstructure_079.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.003397,72,microstructure_282.png,microstructure_282.png,Nominal,0.501,0.499,Image microstructure_079.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.024716,72,microstructure_113.png,microstructure_113.png,Nominal,0.501,0.499,Image microstructure_009.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a high band structure.
2025-01-15T14:00:16.046371,72,microstructure_242.png,microstructure_242.png,Nominal,0.5,0.5,Image microstructure_121.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.067855,72,microstructure_232.png,microstructure_232.png,Nominal,0.501,0.499,Image microstructure_162.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a high band structure.
2025-01-15T14:00:16.089233,72,microstructure_090.png,microstructure_090.png,Nominal,0.501,0.499,Image microstructure_165.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.110743,72,microstructure_059.png,microstructure_059.png,Nominal,0.5,0.5,Image microstructure_275.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.132093,72,microstructure_291.png,microstructure_291.png,Nominal,0.5,0.5,Image microstructure_248.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.153356,72,microstructure_051.png,microstructure_051.png,Defective,0.5,0.5,Image microstructure_050.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_044.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.174696,72,microstructure_073.png,microstructure_073.png,Nominal,0.5,0.5,Image microstructure_277.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.196221,72,microstructure_062.png,microstructure_062.png,Nominal,0.501,0.499,Image microstructure_234.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.218775,72,microstructure_178.png,microstructure_178.png,Defective,0.5,0.5,Image microstructure_142.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_023.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.240376,72,microstructure_231.png,microstructure_231.png,Nominal,0.5,0.5,Image microstructure_009.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.261890,72,microstructure_155.png,microstructure_155.png,Nominal,0.501,0.499,Image microstructure_248.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.283116,72,microstructure_221.png,microstructure_221.png,Nominal,0.501,0.499,Image microstructure_275.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.304491,72,microstructure_124.png,microstructure_124.png,Nominal,0.5,0.5,Image microstructure_048.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_026.png: An microstructure image with a high band structure.
2025-01-15T14:00:16.326102,72,microstructure_135.png,microstructure_135.png,Defective,0.5,0.5,Image microstructure_292.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_026.png: An microstructure image with a high band structure.
2025-01-15T14:00:16.348282,72,microstructure_287.png,microstructure_287.png,Nominal,0.5,0.5,Image microstructure_275.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.370311,72,microstructure_267.png,microstructure_267.png,Nominal,0.501,0.499,Image microstructure_055.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.391496,72,microstructure_107.png,microstructure_107.png,Nominal,0.5,0.5,Image microstructure_013.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.412621,72,microstructure_228.png,microstructure_228.png,Nominal,0.5,0.5,Image microstructure_165.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_003.png: An microstructure image with a medium band structure.
2025-01-15T14:00:16.433667,72,microstructure_019.png,microstructure_019.png,Nominal,0.501,0.499,Image microstructure_074.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_047.png: An microstructure image with a medium band structure.
2025-01-15T14:00:16.454710,72,microstructure_078.png,microstructure_078.png,Nominal,0.501,0.499,Image microstructure_009.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.475815,72,microstructure_276.png,microstructure_276.png,Nominal,0.5,0.5,Image microstructure_165.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_014.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.497329,72,microstructure_288.png,microstructure_288.png,Nominal,0.501,0.499,Image microstructure_063.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_022.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.522429,72,microstructure_229.png,microstructure_229.png,Nominal,0.5,0.5,Image microstructure_093.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_026.png: An microstructure image with a high band structure.
2025-01-15T14:00:16.543644,72,microstructure_145.png,microstructure_145.png,Nominal,0.5,0.5,Image microstructure_262.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
2025-01-15T14:00:16.564850,72,microstructure_224.png,microstructure_224.png,Nominal,0.5,0.5,Image microstructure_235.png: An microstructure image with uniformly distributed grain sizes and colors.,Image microstructure_036.png: An microstructure image with a low band structure.
