datetime_of_operation,nominal_train_size,image_path,image_name,classification_result,non_defect_prob,defect_prob,nominal_description,defective_description
2024-11-13T23:50:50.212723,20,frame29.jpg,frame29.jpg,Nominal,0.5,0.5,Image frame19.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:50:50.445778,20,frame340.jpg,frame340.jpg,Defective,0.498,0.502,Image frame109.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:50:50.680047,20,frame97.jpg,frame97.jpg,Nominal,0.502,0.498,Image frame103.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:50:50.928283,20,frame382.jpg,frame382.jpg,Nominal,0.509,0.491,Image frame269.jpg: An image of a normal extrusion profile.,Image frame124.jpg: An image of an over-extruded profile.
2024-11-13T23:50:51.163143,20,frame199.jpg,frame199.jpg,Defective,0.5,0.5,Image frame109.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:50:51.401613,20,frame240.jpg,frame240.jpg,Defective,0.49,0.51,Image frame427.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:50:51.850045,20,frame349.jpg,frame349.jpg,Nominal,0.505,0.495,Image frame269.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:50:52.147302,20,frame422.jpg,frame422.jpg,Nominal,0.502,0.498,Image frame269.jpg: An image of a normal extrusion profile.,Image frame124.jpg: An image of an over-extruded profile.
2024-11-13T23:50:52.381786,20,frame250.jpg,frame250.jpg,Nominal,0.513,0.487,Image frame136.jpg: An image of a normal extrusion profile.,Image frame124.jpg: An image of an over-extruded profile.
2024-11-13T23:50:52.613430,20,frame337.jpg,frame337.jpg,Defective,0.497,0.503,Image frame269.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:50:52.841814,20,frame132.jpg,frame132.jpg,Nominal,0.504,0.496,Image frame109.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:50:53.086497,20,frame435.jpg,frame435.jpg,Nominal,0.501,0.499,Image frame409.jpg: An image of a normal extrusion profile.,Image frame431.jpg: An image of an under-extruded profile.
2024-11-13T23:50:53.327201,20,frame455.jpg,frame455.jpg,Nominal,0.506,0.494,Image frame109.jpg: An image of a normal extrusion profile.,Image frame25.jpg: An image of an under-extruded profile.
2024-11-13T23:50:53.557472,20,frame193.jpg,frame193.jpg,Nominal,0.503,0.497,Image frame427.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:50:53.790396,20,frame415.jpg,frame415.jpg,Nominal,0.507,0.493,Image frame454.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:50:54.033917,20,frame445.jpg,frame445.jpg,Nominal,0.506,0.494,Image frame264.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:50:54.271159,20,frame79.jpg,frame79.jpg,Nominal,0.502,0.498,Image frame264.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:50:54.528438,20,frame313.jpg,frame313.jpg,Defective,0.497,0.503,Image frame109.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:50:54.790729,20,frame425.jpg,frame425.jpg,Nominal,0.518,0.482,Image frame136.jpg: An image of a normal extrusion profile.,Image frame124.jpg: An image of an over-extruded profile.
2024-11-13T23:50:55.070184,20,frame4.jpg,frame4.jpg,Defective,0.499,0.501,Image frame109.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:50:55.331706,20,frame166.jpg,frame166.jpg,Nominal,0.509,0.491,Image frame264.jpg: An image of a normal extrusion profile.,Image frame233.jpg: An image of an under-extruded profile.
2024-11-13T23:50:55.580805,20,frame87.jpg,frame87.jpg,Nominal,0.505,0.495,Image frame109.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:50:55.813396,20,frame196.jpg,frame196.jpg,Nominal,0.505,0.495,Image frame61.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:50:56.044324,20,frame288.jpg,frame288.jpg,Nominal,0.505,0.495,Image frame264.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:50:56.295126,20,frame124.jpg,frame124.jpg,Nominal,0.504,0.496,Image frame103.jpg: An image of a normal extrusion profile.,Image frame25.jpg: An image of an under-extruded profile.
2024-11-13T23:50:56.550170,20,frame453.jpg,frame453.jpg,Defective,0.493,0.507,Image frame454.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:50:56.813232,20,frame259.jpg,frame259.jpg,Nominal,0.503,0.497,Image frame19.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:50:57.076299,20,frame388.jpg,frame388.jpg,Defective,0.496,0.504,Image frame427.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:50:57.372266,20,frame290.jpg,frame290.jpg,Nominal,0.502,0.498,Image frame454.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:50:57.628494,20,frame312.jpg,frame312.jpg,Defective,0.498,0.502,Image frame341.jpg: An image of a normal extrusion profile.,Image frame25.jpg: An image of an under-extruded profile.
2024-11-13T23:50:57.869486,20,frame155.jpg,frame155.jpg,Nominal,0.507,0.493,Image frame109.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:50:58.106713,20,frame432.jpg,frame432.jpg,Nominal,0.505,0.495,Image frame427.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:50:58.355254,20,frame440.jpg,frame440.jpg,Nominal,0.525,0.475,Image frame136.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:50:58.609282,20,frame162.jpg,frame162.jpg,Defective,0.5,0.5,Image frame19.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:50:58.863795,20,frame45.jpg,frame45.jpg,Nominal,0.506,0.494,Image frame454.jpg: An image of a normal extrusion profile.,Image frame385.jpg: An image of an over-extruded profile.
2024-11-13T23:50:59.125562,20,frame249.jpg,frame249.jpg,Nominal,0.502,0.498,Image frame103.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:50:59.407201,20,frame278.jpg,frame278.jpg,Nominal,0.506,0.494,Image frame123.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:50:59.658977,20,frame73.jpg,frame73.jpg,Nominal,0.501,0.499,Image frame140.jpg: An image of a normal extrusion profile.,Image frame124.jpg: An image of an over-extruded profile.
2024-11-13T23:50:59.893790,20,frame257.jpg,frame257.jpg,Nominal,0.502,0.498,Image frame341.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:00.125331,20,frame94.jpg,frame94.jpg,Defective,0.498,0.502,Image frame408.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:00.497877,20,frame248.jpg,frame248.jpg,Nominal,0.501,0.499,Image frame409.jpg: An image of a normal extrusion profile.,Image frame431.jpg: An image of an under-extruded profile.
2024-11-13T23:51:00.895780,20,frame295.jpg,frame295.jpg,Nominal,0.501,0.499,Image frame109.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:01.325070,20,frame80.jpg,frame80.jpg,Nominal,0.506,0.494,Image frame109.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:01.742996,20,frame244.jpg,frame244.jpg,Defective,0.5,0.5,Image frame427.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:51:02.164857,20,frame36.jpg,frame36.jpg,Nominal,0.507,0.493,Image frame454.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:51:02.593314,20,frame197.jpg,frame197.jpg,Nominal,0.506,0.494,Image frame109.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:03.129991,20,frame286.jpg,frame286.jpg,Defective,0.495,0.505,Image frame408.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:51:03.868433,20,frame203.jpg,frame203.jpg,Nominal,0.501,0.499,Image frame19.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:04.923840,20,frame192.jpg,frame192.jpg,Nominal,0.506,0.494,Image frame140.jpg: An image of a normal extrusion profile.,Image frame124.jpg: An image of an over-extruded profile.
2024-11-13T23:51:06.027574,20,frame116.jpg,frame116.jpg,Nominal,0.504,0.496,Image frame123.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:06.634884,20,frame443.jpg,frame443.jpg,Defective,0.5,0.5,Image frame109.jpg: An image of a normal extrusion profile.,Image frame431.jpg: An image of an under-extruded profile.
2024-11-13T23:51:07.419122,20,frame201.jpg,frame201.jpg,Nominal,0.507,0.493,Image frame123.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:07.982812,20,frame5.jpg,frame5.jpg,Nominal,0.506,0.494,Image frame136.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:08.549325,20,frame106.jpg,frame106.jpg,Nominal,0.506,0.494,Image frame341.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:09.095289,20,frame217.jpg,frame217.jpg,Defective,0.496,0.504,Image frame341.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:51:09.504929,20,frame330.jpg,frame330.jpg,Nominal,0.5,0.5,Image frame341.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:09.934744,20,frame245.jpg,frame245.jpg,Nominal,0.509,0.491,Image frame276.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:10.415056,20,frame360.jpg,frame360.jpg,Nominal,0.511,0.489,Image frame409.jpg: An image of a normal extrusion profile.,Image frame431.jpg: An image of an under-extruded profile.
2024-11-13T23:51:10.767867,20,frame423.jpg,frame423.jpg,Defective,0.498,0.502,Image frame269.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:51:11.173623,20,frame292.jpg,frame292.jpg,Nominal,0.506,0.494,Image frame269.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:51:11.630900,20,frame381.jpg,frame381.jpg,Nominal,0.502,0.498,Image frame408.jpg: An image of a normal extrusion profile.,Image frame4.jpg: An image of an over-extruded profile.
2024-11-13T23:51:12.196351,20,frame15.jpg,frame15.jpg,Nominal,0.502,0.498,Image frame140.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:12.630688,20,frame47.jpg,frame47.jpg,Defective,0.499,0.501,Image frame103.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:51:13.033321,20,frame63.jpg,frame63.jpg,Nominal,0.501,0.499,Image frame341.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:13.494191,20,frame378.jpg,frame378.jpg,Nominal,0.503,0.497,Image frame427.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:13.887319,20,frame204.jpg,frame204.jpg,Nominal,0.506,0.494,Image frame109.jpg: An image of a normal extrusion profile.,Image frame4.jpg: An image of an over-extruded profile.
2024-11-13T23:51:14.914235,20,frame206.jpg,frame206.jpg,Nominal,0.505,0.495,Image frame109.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:15.472826,20,frame311.jpg,frame311.jpg,Nominal,0.503,0.497,Image frame103.jpg: An image of a normal extrusion profile.,Image frame4.jpg: An image of an over-extruded profile.
2024-11-13T23:51:15.885912,20,frame267.jpg,frame267.jpg,Nominal,0.51,0.49,Image frame269.jpg: An image of a normal extrusion profile.,Image frame124.jpg: An image of an over-extruded profile.
2024-11-13T23:51:16.613299,20,frame160.jpg,frame160.jpg,Nominal,0.506,0.494,Image frame19.jpg: An image of a normal extrusion profile.,Image frame274.jpg: An image of an under-extruded profile.
2024-11-13T23:51:17.309822,20,frame191.jpg,frame191.jpg,Defective,0.5,0.5,Image frame408.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:17.955611,20,frame268.jpg,frame268.jpg,Nominal,0.501,0.499,Image frame103.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:51:18.468668,20,frame325.jpg,frame325.jpg,Nominal,0.505,0.495,Image frame454.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:18.877710,20,frame372.jpg,frame372.jpg,Nominal,0.509,0.491,Image frame264.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:19.287835,20,frame84.jpg,frame84.jpg,Nominal,0.501,0.499,Image frame454.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:20.029064,20,frame163.jpg,frame163.jpg,Nominal,0.505,0.495,Image frame341.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:20.856407,20,frame219.jpg,frame219.jpg,Nominal,0.511,0.489,Image frame269.jpg: An image of a normal extrusion profile.,Image frame124.jpg: An image of an over-extruded profile.
2024-11-13T23:51:21.724957,20,frame277.jpg,frame277.jpg,Nominal,0.503,0.497,Image frame103.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:51:22.211217,20,frame386.jpg,frame386.jpg,Defective,0.496,0.504,Image frame409.jpg: An image of a normal extrusion profile.,Image frame431.jpg: An image of an under-extruded profile.
2024-11-13T23:51:22.623328,20,frame253.jpg,frame253.jpg,Nominal,0.506,0.494,Image frame139.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:23.045220,20,frame252.jpg,frame252.jpg,Nominal,0.503,0.497,Image frame61.jpg: An image of a normal extrusion profile.,Image frame233.jpg: An image of an under-extruded profile.
2024-11-13T23:51:23.444346,20,frame424.jpg,frame424.jpg,Defective,0.494,0.506,Image frame264.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:23.860125,20,frame426.jpg,frame426.jpg,Defective,0.489,0.511,Image frame454.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:51:24.278390,20,frame312.jpg,frame312.jpg,Defective,0.492,0.508,Image frame10.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:24.739650,20,frame93.jpg,frame93.jpg,Defective,0.495,0.505,Image frame176.jpg: An image of a normal extrusion profile.,Image frame185.jpg: An image of an over-extruded profile.
2024-11-13T23:51:25.210149,20,frame176.jpg,frame176.jpg,Defective,0.498,0.502,Image frame408.jpg: An image of a normal extrusion profile.,Image frame294.jpg: An image of an over-extruded profile.
2024-11-13T23:51:25.625151,20,frame413.jpg,frame413.jpg,Nominal,0.5,0.5,Image frame264.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:26.152004,20,frame419.jpg,frame419.jpg,Defective,0.498,0.502,Image frame176.jpg: An image of a normal extrusion profile.,Image frame294.jpg: An image of an over-extruded profile.
2024-11-13T23:51:26.491551,20,frame50.jpg,frame50.jpg,Defective,0.498,0.502,Image frame19.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:26.755041,20,frame159.jpg,frame159.jpg,Nominal,0.502,0.498,Image frame19.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:27.033187,20,frame250.jpg,frame250.jpg,Defective,0.5,0.5,Image frame341.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:27.288462,20,frame193.jpg,frame193.jpg,Defective,0.499,0.501,Image frame454.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:27.526385,20,frame366.jpg,frame366.jpg,Nominal,0.501,0.499,Image frame10.jpg: An image of a normal extrusion profile.,Image frame294.jpg: An image of an over-extruded profile.
2024-11-13T23:51:27.757550,20,frame414.jpg,frame414.jpg,Defective,0.495,0.505,Image frame109.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:27.999450,20,frame128.jpg,frame128.jpg,Defective,0.494,0.506,Image frame140.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:28.230634,20,frame143.jpg,frame143.jpg,Nominal,0.501,0.499,Image frame140.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:28.464780,20,frame85.jpg,frame85.jpg,Defective,0.499,0.501,Image frame19.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:28.705749,20,frame178.jpg,frame178.jpg,Nominal,0.501,0.499,Image frame341.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:28.949576,20,frame10.jpg,frame10.jpg,Nominal,0.503,0.497,Image frame454.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:51:29.181379,20,frame168.jpg,frame168.jpg,Nominal,0.501,0.499,Image frame109.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:29.415291,20,frame30.jpg,frame30.jpg,Defective,0.496,0.504,Image frame140.jpg: An image of a normal extrusion profile.,Image frame294.jpg: An image of an over-extruded profile.
2024-11-13T23:51:29.652442,20,frame422.jpg,frame422.jpg,Defective,0.495,0.505,Image frame109.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:51:29.884094,20,frame206.jpg,frame206.jpg,Defective,0.498,0.502,Image frame19.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:30.130236,20,frame26.jpg,frame26.jpg,Defective,0.496,0.504,Image frame19.jpg: An image of a normal extrusion profile.,Image frame233.jpg: An image of an under-extruded profile.
2024-11-13T23:51:30.381614,20,frame203.jpg,frame203.jpg,Nominal,0.506,0.494,Image frame139.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:30.638740,20,frame135.jpg,frame135.jpg,Defective,0.489,0.511,Image frame19.jpg: An image of a normal extrusion profile.,Image frame149.jpg: An image of an over-extruded profile.
2024-11-13T23:51:30.902750,20,frame189.jpg,frame189.jpg,Defective,0.498,0.502,Image frame10.jpg: An image of a normal extrusion profile.,Image frame185.jpg: An image of an over-extruded profile.
2024-11-13T23:51:31.188931,20,frame67.jpg,frame67.jpg,Defective,0.5,0.5,Image frame19.jpg: An image of a normal extrusion profile.,Image frame233.jpg: An image of an under-extruded profile.
2024-11-13T23:51:31.450991,20,frame229.jpg,frame229.jpg,Defective,0.496,0.504,Image frame136.jpg: An image of a normal extrusion profile.,Image frame124.jpg: An image of an over-extruded profile.
2024-11-13T23:51:31.714115,20,frame208.jpg,frame208.jpg,Nominal,0.504,0.496,Image frame269.jpg: An image of a normal extrusion profile.,Image frame124.jpg: An image of an over-extruded profile.
2024-11-13T23:51:32.068277,20,frame418.jpg,frame418.jpg,Defective,0.49,0.51,Image frame269.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:51:32.484123,20,frame310.jpg,frame310.jpg,Nominal,0.506,0.494,Image frame409.jpg: An image of a normal extrusion profile.,Image frame431.jpg: An image of an under-extruded profile.
2024-11-13T23:51:32.892315,20,frame376.jpg,frame376.jpg,Defective,0.495,0.505,Image frame334.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:33.329500,20,frame219.jpg,frame219.jpg,Defective,0.493,0.507,Image frame427.jpg: An image of a normal extrusion profile.,Image frame409.jpg: An image of an over-extruded profile.
2024-11-13T23:51:33.713480,20,frame32.jpg,frame32.jpg,Defective,0.495,0.505,Image frame10.jpg: An image of a normal extrusion profile.,Image frame4.jpg: An image of an over-extruded profile.
2024-11-13T23:51:34.078967,20,frame34.jpg,frame34.jpg,Defective,0.493,0.507,Image frame140.jpg: An image of a normal extrusion profile.,Image frame294.jpg: An image of an over-extruded profile.
2024-11-13T23:51:34.482826,20,frame3.jpg,frame3.jpg,Defective,0.498,0.502,Image frame19.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-13T23:51:34.884399,20,frame403.jpg,frame403.jpg,Defective,0.499,0.501,Image frame269.jpg: An image of a normal extrusion profile.,Image frame385.jpg: An image of an over-extruded profile.
2024-11-13T23:51:35.293035,20,frame29.jpg,frame29.jpg,Defective,0.5,0.5,Image frame103.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:51:35.708856,20,frame190.jpg,frame190.jpg,Defective,0.499,0.501,Image frame123.jpg: An image of a normal extrusion profile.,Image frame149.jpg: An image of an over-extruded profile.
2024-11-13T23:51:36.110556,20,frame130.jpg,frame130.jpg,Nominal,0.501,0.499,Image frame264.jpg: An image of a normal extrusion profile.,Image frame209.jpg: An image of an under-extruded profile.
2024-11-13T23:51:36.549394,20,frame237.jpg,frame237.jpg,Defective,0.5,0.5,Image frame408.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:51:36.963085,20,frame226.jpg,frame226.jpg,Nominal,0.501,0.499,Image frame454.jpg: An image of a normal extrusion profile.,Image frame391.jpg: An image of an over-extruded profile.
2024-11-13T23:51:37.361162,20,frame160.jpg,frame160.jpg,Defective,0.497,0.503,Image frame408.jpg: An image of a normal extrusion profile.,Image frame294.jpg: An image of an over-extruded profile.
2024-11-13T23:51:37.641158,20,frame359.jpg,frame359.jpg,Defective,0.496,0.504,Image frame264.jpg: An image of a normal extrusion profile.,Image frame385.jpg: An image of an over-extruded profile.
2024-11-13T23:51:37.899001,20,frame402.jpg,frame402.jpg,Nominal,0.503,0.497,Image frame269.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-13T23:51:38.155998,20,frame435.jpg,frame435.jpg,Nominal,0.501,0.499,Image frame61.jpg: An image of a normal extrusion profile.,Image frame185.jpg: An image of an over-extruded profile.
2024-11-13T23:51:38.414447,20,frame213.jpg,frame213.jpg,Defective,0.497,0.503,Image frame103.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
